,Date,Close
999,2003-11-12,2854.5
1000,2003-11-13,2846.5
1001,2003-11-14,2836.6
1002,2003-11-17,2837.5
1003,2003-11-18,2833.6
1004,2003-11-19,2826.55
1005,2003-11-20,2844.5
1006,2003-11-21,2835.8
1007,2003-11-24,2844.35
1008,2003-11-25,2837.4
1009,2003-11-26,2838.8
1010,2003-11-27,2834.65
1011,2003-11-28,2834.4
1012,2003-12-01,2825.55
1013,2003-12-02,2814.2
1014,2003-12-03,2825.0
1015,2003-12-04,2810.0
1016,2003-12-05,2808.05
1017,2003-12-08,2812.0
1018,2003-12-09,2820.72
1019,2003-12-10,2807.8
1020,2003-12-11,2817.3
1021,2003-12-12,2813.6
1022,2003-12-15,2797.5
1023,2003-12-16,2794.75
1024,2003-12-17,2796.97
1025,2003-12-18,2807.3
1026,2003-12-19,2811.55
1027,2003-12-22,2808.6
1028,2003-12-23,2789.85
1029,2003-12-24,2794.0
1030,2003-12-25,2794.0
1031,2003-12-26,2792.0
1032,2003-12-29,2775.15
1033,2003-12-30,2779.5
1034,2003-12-31,2780.0
1035,2004-01-02,2776.65
1036,2004-01-05,2770.25
1037,2004-01-06,2758.0
1038,2004-01-07,2763.0
1039,2004-01-08,2751.5
1040,2004-01-09,2770.0
1041,2004-01-12,2770.0
1042,2004-01-13,2747.3
1043,2004-01-14,2739.1
1044,2004-01-15,2735.53
1045,2004-01-16,2737.6
1046,2004-01-19,2741.35
1047,2004-01-20,2735.6
1048,2004-01-21,2742.5
1049,2004-01-22,2748.35
1050,2004-01-23,2767.0
1051,2004-01-26,2750.75
1052,2004-01-27,2730.3
1053,2004-01-28,2744.75
1054,2004-01-29,2750.0
1055,2004-01-30,2739.0
1056,2004-02-02,2742.45
1057,2004-02-03,2757.5
1058,2004-02-04,2746.6
1059,2004-02-05,2754.45
1060,2004-02-06,2759.0
1061,2004-02-09,2741.25
1062,2004-02-10,2741.0
1063,2004-02-11,2738.5
1064,2004-02-12,2732.05
1065,2004-02-13,2722.5
1066,2004-02-16,2718.1
1067,2004-02-17,2704.95
1068,2004-02-18,2693.78
1069,2004-02-19,2705.25
1070,2004-02-20,2686.15
1071,2004-02-23,2660.25
1072,2004-02-24,2664.5
1073,2004-02-25,2668.75
1074,2004-02-26,2698.0
1075,2004-02-27,2681.5
1076,2004-03-01,2653.18
1077,2004-03-02,2664.6
1078,2004-03-03,2666.5
1079,2004-03-04,2682.5
1080,2004-03-05,2669.5
1081,2004-03-08,2681.0
1082,2004-03-09,2682.05
1083,2004-03-10,2687.95
1084,2004-03-11,2679.8
1085,2004-03-12,2670.75
1086,2004-03-15,2648.8
1087,2004-03-16,2648.5
1088,2004-03-17,2665.05
1089,2004-03-18,2671.5
1090,2004-03-19,2674.0
1091,2004-03-22,2675.0
1092,2004-03-23,2663.75
1093,2004-03-24,2677.45
1094,2004-03-25,2673.05
1095,2004-03-26,2676.1
1096,2004-03-29,2681.8
1097,2004-03-30,2678.25
1098,2004-03-31,2676.0
1099,2004-04-01,2663.75
1100,2004-04-02,2663.0
1101,2004-04-05,2668.1
1102,2004-04-06,2662.1
1103,2004-04-07,2656.15
1104,2004-04-08,2657.0
1105,2004-04-09,2656.0
1106,2004-04-12,2645.5
1107,2004-04-13,2640.95
1108,2004-04-14,2621.5
1109,2004-04-15,2623.5
1110,2004-04-16,2622.0
1111,2004-04-19,2623.5
1112,2004-04-20,2630.5
1113,2004-04-21,2626.5
1114,2004-04-22,2620.75
1115,2004-04-23,2621.0
1116,2004-04-26,2617.5
1117,2004-04-27,2628.35
1118,2004-04-28,2648.85
1119,2004-04-29,2662.25
1120,2004-04-30,2657.5
1121,2004-05-03,2678.5
1122,2004-05-04,2664.05
1123,2004-05-05,2674.0
1124,2004-05-06,2688.5
1125,2004-05-07,2714.8
1126,2004-05-10,2741.53
1127,2004-05-11,2726.25
1128,2004-05-12,2731.0
1129,2004-05-13,2745.53
1130,2004-05-14,2697.78
1131,2004-05-17,2721.5
1132,2004-05-18,2737.45
1133,2004-05-19,2747.25
1134,2004-05-20,2767.75
1135,2004-05-21,2775.8
1136,2004-05-24,2768.0
1137,2004-05-25,2748.75
1138,2004-05-26,2766.43
1139,2004-05-27,2729.0
1140,2004-05-28,2727.03
1141,2004-05-31,2737.28
1142,2004-06-01,2735.5
1143,2004-06-02,2723.0
1144,2004-06-03,2724.25
1145,2004-06-04,2711.75
1146,2004-06-07,2704.35
1147,2004-06-08,2711.0
1148,2004-06-09,2729.5
1149,2004-06-10,2733.95
1150,2004-06-11,2739.1
1151,2004-06-14,2738.5
1152,2004-06-15,2728.9
1153,2004-06-16,2714.55
1154,2004-06-17,2711.25
1155,2004-06-18,2709.75
1156,2004-06-21,2709.75
1157,2004-06-22,2714.22
1158,2004-06-23,2709.35
1159,2004-06-24,2698.5
1160,2004-06-25,2694.5
1161,2004-06-28,2699.75
1162,2004-06-29,2698.7
1163,2004-06-30,2690.47
1164,2004-07-01,2679.5
1165,2004-07-02,2669.5
1166,2004-07-05,2669.7
1167,2004-07-06,2673.75
1168,2004-07-07,2678.85
1169,2004-07-08,2674.3
1170,2004-07-09,2669.0
1171,2004-07-12,2673.2
1172,2004-07-13,2671.4
1173,2004-07-14,2654.0
1174,2004-07-15,2634.57
1175,2004-07-16,2630.8
1176,2004-07-19,2634.75
1177,2004-07-20,2635.0
1178,2004-07-21,2620.55
1179,2004-07-22,2623.14
1180,2004-07-23,2628.5
1181,2004-07-26,2646.82
1182,2004-07-27,2645.03
1183,2004-07-28,2624.28
1184,2004-07-29,2617.25
1185,2004-07-30,2614.4
1186,2004-08-02,2606.25
1187,2004-08-03,2605.0
1188,2004-08-04,2610.25
1189,2004-08-05,2610.0
1190,2004-08-06,2599.62
1191,2004-08-09,2594.75
1192,2004-08-10,2602.75
1193,2004-08-11,2608.5
1194,2004-08-12,2614.0
1195,2004-08-13,2614.25
1196,2004-08-16,2614.0
1197,2004-08-17,2609.7
1198,2004-08-18,2609.8
1199,2004-08-19,2609.05
1200,2004-08-20,2597.0
1201,2004-08-23,2594.35
1202,2004-08-24,2591.0
1203,2004-08-25,2567.78
1204,2004-08-26,2566.0
1205,2004-08-27,2572.0
1206,2004-08-30,2541.25
1207,2004-08-31,2536.5
1208,2004-09-01,2542.5
1209,2004-09-02,2561.5
1210,2004-09-03,2557.0
1211,2004-09-06,2556.5
1212,2004-09-07,2543.5
1213,2004-09-08,2528.75
1214,2004-09-09,2530.45
1215,2004-09-10,2539.25
1216,2004-09-13,2519.5
1217,2004-09-14,2525.0
1218,2004-09-15,2537.75
1219,2004-09-16,2517.25
1220,2004-09-17,2549.12
1221,2004-09-20,2539.25
1222,2004-09-21,2562.12
1223,2004-09-22,2558.62
1224,2004-09-23,2583.12
1225,2004-09-24,2596.13
1226,2004-09-27,2596.93
1227,2004-09-28,2597.95
1228,2004-09-29,2596.0
1229,2004-09-30,2623.5
1230,2004-10-01,2630.0
1231,2004-10-04,2616.0
1232,2004-10-05,2598.0
1233,2004-10-06,2596.5
1234,2004-10-07,2598.25
1235,2004-10-08,2569.0
1236,2004-10-11,2560.0
1237,2004-10-12,2554.5
1238,2004-10-13,2536.3
1239,2004-10-14,2558.8
1240,2004-10-15,2563.25
1241,2004-10-18,2567.5
1242,2004-10-19,2547.7
1243,2004-10-20,2559.5
1244,2004-10-21,2558.5
1245,2004-10-22,2557.85
1246,2004-10-25,2583.1
1247,2004-10-26,2578.6
1248,2004-10-27,2583.85
1249,2004-10-28,2586.5
1250,2004-10-29,2566.5
1251,2004-11-01,2567.5
1252,2004-11-02,2568.28
1253,2004-11-03,2559.7
1254,2004-11-04,2546.5
1255,2004-11-05,2537.5
1256,2004-11-08,2548.0
1257,2004-11-09,2542.5
1258,2004-11-10,2548.25
1259,2004-11-11,2544.55
1260,2004-11-12,2536.0
1261,2004-11-15,2536.5
1262,2004-11-16,2534.73
1263,2004-11-17,2518.8
1264,2004-11-18,2519.03
1265,2004-11-19,2525.7
1266,2004-11-22,2513.5
1267,2004-11-23,2503.05
1268,2004-11-24,2505.25
1269,2004-11-25,2495.0
1270,2004-11-26,2476.05
1271,2004-11-29,2482.23
1272,2004-11-30,2478.5
1273,2004-12-01,2469.0
1274,2004-12-02,2489.5
1275,2004-12-03,2469.55
1276,2004-12-06,2454.0
1277,2004-12-07,2457.75
1278,2004-12-08,2457.0
1279,2004-12-09,2455.5
1280,2004-12-10,2426.5
1281,2004-12-13,2399.25
1282,2004-12-14,2380.0
1283,2004-12-15,2379.5
1284,2004-12-16,2358.5
1285,2004-12-17,2356.5
1286,2004-12-20,2311.0
1287,2004-12-21,2328.5
1288,2004-12-22,2379.4
1289,2004-12-23,2406.5
1290,2004-12-24,2368.5
1291,2004-12-27,2400.5
1292,2004-12-28,2420.0
1293,2004-12-29,2397.5
1294,2004-12-30,2346.5
1295,2004-12-31,2352.5
1296,2005-01-03,2339.0
1297,2005-01-04,2312.5
1298,2005-01-05,2361.86
1299,2005-01-06,2369.0
1300,2005-01-07,2380.0
1301,2005-01-10,2382.5
1302,2005-01-11,2377.0
1303,2005-01-12,2335.82
1304,2005-01-13,2334.0
1305,2005-01-14,2367.75
1306,2005-01-17,2385.75
1307,2005-01-18,2365.55
1308,2005-01-19,2374.75
1309,2005-01-20,2377.0
1310,2005-01-21,2375.0
1311,2005-01-24,2369.0
1312,2005-01-25,2376.0
1313,2005-01-26,2376.75
1314,2005-01-27,2367.5
1315,2005-01-28,2370.5
1316,2005-01-31,2364.0
1317,2005-02-01,2365.0
1318,2005-02-02,2365.5
1319,2005-02-03,2363.5
1320,2005-02-04,2362.5
1321,2005-02-07,2363.75
1322,2005-02-08,2363.25
1323,2005-02-09,2349.3
1324,2005-02-10,2344.0
1325,2005-02-11,2341.0
1326,2005-02-14,2336.5
1327,2005-02-15,2330.5
1328,2005-02-16,2334.0
1329,2005-02-17,2324.5
1330,2005-02-18,2319.5
1331,2005-02-21,2312.75
1332,2005-02-22,2312.0
1333,2005-02-23,2305.0
1334,2005-02-24,2318.75
1335,2005-02-25,2323.5
1336,2005-02-28,2329.25
1337,2005-03-01,2327.5
1338,2005-03-02,2329.05
1339,2005-03-03,2343.5
1340,2005-03-04,2329.75
1341,2005-03-07,2322.2
1342,2005-03-08,2329.75
1343,2005-03-09,2341.22
1344,2005-03-10,2338.0
1345,2005-03-11,2338.76
1346,2005-03-14,2351.35
1347,2005-03-15,2389.4
1348,2005-03-16,2382.0
1349,2005-03-17,2375.0
1350,2005-03-18,2368.75
1351,2005-03-21,2367.0
1352,2005-03-22,2367.0
1353,2005-03-23,2386.6
1354,2005-03-24,2387.5
1355,2005-03-25,2387.5
1356,2005-03-28,2401.5
1357,2005-03-29,2400.5
1358,2005-03-30,2366.5
1359,2005-03-31,2371.25
1360,2005-04-01,2374.0
1361,2005-04-04,2374.0
1362,2005-04-05,2372.5
1363,2005-04-06,2360.5
1364,2005-04-07,2356.0
1365,2005-04-08,2345.5
1366,2005-04-11,2332.0
1367,2005-04-12,2340.5
1368,2005-04-13,2339.0
1369,2005-04-14,2352.0
1370,2005-04-15,2363.0
1371,2005-04-18,2365.0
1372,2005-04-19,2352.5
1373,2005-04-20,2342.0
1374,2005-04-21,2335.5
1375,2005-04-22,2344.5
1376,2005-04-25,2338.0
1377,2005-04-26,2338.5
1378,2005-04-27,2338.84
1379,2005-04-28,2348.15
1380,2005-04-29,2348.0
1381,2005-05-02,2350.05
1382,2005-05-03,2345.5
1383,2005-05-04,2335.5
1384,2005-05-05,2342.5
1385,2005-05-06,2342.0
1386,2005-05-09,2335.0
1387,2005-05-10,2340.0
1388,2005-05-11,2339.5
1389,2005-05-12,2348.05
1390,2005-05-13,2347.0
1391,2005-05-16,2343.0
1392,2005-05-17,2342.5
1393,2005-05-18,2339.05
1394,2005-05-19,2334.5
1395,2005-05-20,2336.0
1396,2005-05-23,2326.5
1397,2005-05-24,2331.5
1398,2005-05-25,2330.5
1399,2005-05-26,2332.5
1400,2005-05-27,2338.5
1401,2005-05-30,2337.5
1402,2005-05-31,2337.51
1403,2005-06-01,2338.5
1404,2005-06-02,2336.0
1405,2005-06-03,2335.0
1406,2005-06-06,2340.5
1407,2005-06-07,2330.5
1408,2005-06-08,2357.0
1409,2005-06-09,2357.5
1410,2005-06-10,2345.5
1411,2005-06-13,2347.5
1412,2005-06-14,2337.5
1413,2005-06-15,2332.15
1414,2005-06-16,2321.0
1415,2005-06-17,2323.0
1416,2005-06-20,2313.4
1417,2005-06-21,2315.75
1418,2005-06-22,2319.7
1419,2005-06-23,2319.95
1420,2005-06-24,2323.0
1421,2005-06-27,2324.0
1422,2005-06-28,2328.5
1423,2005-06-29,2329.0
1424,2005-06-30,2327.5
1425,2005-07-01,2327.5
1426,2005-07-05,2339.55
1427,2005-07-06,2336.5
1428,2005-07-07,2334.5
1429,2005-07-08,2330.5
1430,2005-07-11,2323.5
1431,2005-07-12,2325.0
1432,2005-07-13,2329.5
1433,2005-07-14,2331.55
1434,2005-07-15,2333.68
1435,2005-07-18,2319.0
1436,2005-07-19,2312.25
1437,2005-07-20,2314.5
1438,2005-07-21,2313.0
1439,2005-07-22,2315.5
1440,2005-07-25,2318.3
1441,2005-07-26,2317.22
1442,2005-07-27,2311.75
1443,2005-07-28,2309.5
1444,2005-07-29,2309.5
1445,2005-08-01,2306.5
1446,2005-08-02,2307.5
1447,2005-08-03,2308.5
1448,2005-08-04,2308.28
1449,2005-08-05,2307.53
1450,2005-08-08,2309.38
1451,2005-08-09,2302.0
1452,2005-08-10,2313.25
1453,2005-08-11,2306.75
1454,2005-08-12,2306.75
1455,2005-08-15,2308.0
1456,2005-08-16,2294.2
1457,2005-08-17,2307.0
1458,2005-08-18,2308.5
1459,2005-08-19,2308.5
1460,2005-08-22,2304.5
1461,2005-08-23,2306.5
1462,2005-08-24,2304.5
1463,2005-08-25,2306.0
1464,2005-08-26,2306.0
1465,2005-08-29,2305.0
1466,2005-08-30,2304.0
1467,2005-08-31,2302.75
1468,2005-09-01,2300.0
1469,2005-09-02,2294.5
1470,2005-09-05,2292.75
1471,2005-09-06,2284.5
1472,2005-09-07,2278.75
1473,2005-09-08,2303.0
1474,2005-09-09,2304.5
1475,2005-09-12,2306.0
1476,2005-09-13,2293.0
1477,2005-09-14,2295.5
1478,2005-09-15,2300.95
1479,2005-09-16,2302.5
1480,2005-09-19,2292.0
1481,2005-09-20,2296.6
1482,2005-09-21,2291.5
1483,2005-09-22,2293.5
1484,2005-09-23,2289.0
1485,2005-09-26,2288.75
1486,2005-09-27,2290.0
1487,2005-09-28,2291.15
1488,2005-09-29,2291.25
1489,2005-09-30,2287.35
1490,2005-10-03,2287.35
1491,2005-10-04,2292.0
1492,2005-10-05,2294.9
1493,2005-10-06,2310.0
1494,2005-10-07,2292.5
1495,2005-10-10,2302.25
1496,2005-10-11,2297.0
1497,2005-10-12,2299.8
1498,2005-10-13,2295.0
1499,2005-10-14,2299.75
1500,2005-10-17,2299.75
1501,2005-10-18,2282.5
1502,2005-10-19,2282.5
1503,2005-10-20,2290.0
1504,2005-10-21,2289.05
1505,2005-10-24,2284.65
1506,2005-10-25,2286.62
1507,2005-10-26,2289.28
1508,2005-10-27,2292.07
1509,2005-10-28,2290.57
1510,2005-10-31,2290.0
1511,2005-11-01,2290.0
1512,2005-11-02,2290.0
1513,2005-11-03,2281.5
1514,2005-11-04,2281.88
1515,2005-11-07,2287.0
1516,2005-11-08,2281.9
1517,2005-11-09,2281.75
1518,2005-11-10,2288.75
1519,2005-11-11,2282.05
1520,2005-11-14,2285.5
1521,2005-11-15,2279.25
1522,2005-11-16,2277.95
1523,2005-11-17,2277.9
1524,2005-11-18,2277.25
1525,2005-11-21,2276.75
1526,2005-11-22,2278.55
1527,2005-11-23,2279.0
1528,2005-11-24,2277.7
1529,2005-11-25,2272.57
1530,2005-11-28,2273.5
1531,2005-11-29,2274.4
1532,2005-11-30,2274.25
1533,2005-12-01,2274.0
1534,2005-12-02,2274.5
1535,2005-12-05,2274.7
1536,2005-12-06,2274.7
1537,2005-12-07,2274.7
1538,2005-12-08,2274.7
1539,2005-12-09,2274.7
1540,2005-12-12,2275.8
1541,2005-12-13,2275.8
1542,2005-12-14,2276.3
1543,2005-12-15,2276.81
1544,2005-12-16,2277.3
1545,2005-12-19,2288.2
1546,2005-12-20,2287.01
1547,2005-12-21,2286.65
1548,2005-12-22,2282.93
1549,2005-12-23,2280.8
1550,2005-12-26,2282.73
1551,2005-12-27,2283.35
1552,2005-12-28,2283.07
1553,2005-12-29,2286.53
1554,2005-12-30,2286.5
1555,2006-01-02,2282.73
1556,2006-01-03,2282.1
1557,2006-01-04,2281.93
1558,2006-01-05,2277.9
1559,2006-01-06,2279.05
1560,2006-01-09,2278.0
1561,2006-01-10,2277.0
1562,2006-01-11,2273.62
1563,2006-01-12,2275.45
1564,2006-01-13,2271.65
1565,2006-01-16,2272.28
1566,2006-01-17,2270.01
1567,2006-01-18,2271.0
1568,2006-01-19,2269.28
1569,2006-01-20,2269.78
1570,2006-01-23,2256.38
1571,2006-01-24,2273.45
1572,2006-01-25,2270.4
1573,2006-01-26,2271.8
1574,2006-01-27,2267.9
1575,2006-01-30,2266.7
1576,2006-01-31,2267.0
1577,2006-02-01,2269.25
1578,2006-02-02,2266.0
1579,2006-02-03,2261.16
1580,2006-02-06,2260.45
1581,2006-02-07,2257.4
1582,2006-02-08,2259.5
1583,2006-02-09,2255.5
1584,2006-02-10,2254.5
1585,2006-02-13,2253.0
1586,2006-02-14,2255.95
1587,2006-02-15,2254.0
1588,2006-02-16,2253.9
1589,2006-02-17,2253.5
1590,2006-02-20,2252.5
1591,2006-02-21,2252.95
1592,2006-02-22,2250.0
1593,2006-02-23,2248.9
1594,2006-02-24,2245.85
1595,2006-02-27,2247.9
1596,2006-02-28,2246.0
1597,2006-03-01,2249.03
1598,2006-03-02,2256.7
1599,2006-03-03,2255.0
1600,2006-03-06,2255.75
1601,2006-03-07,2259.0
1602,2006-03-08,2255.5
1603,2006-03-09,2262.45
1604,2006-03-10,2262.5
1605,2006-03-13,2265.0
1606,2006-03-14,2265.5
1607,2006-03-15,2260.5
1608,2006-03-16,2257.5
1609,2006-03-17,2257.75
1610,2006-03-20,2258.0
1611,2006-03-21,2260.95
1612,2006-03-22,2264.75
1613,2006-03-23,2266.65
1614,2006-03-24,2267.25
1615,2006-03-27,2269.4
1616,2006-03-28,2279.0
1617,2006-03-29,2289.65
1618,2006-03-30,2297.35
1619,2006-03-31,2290.85
1620,2006-04-03,2295.55
1621,2006-04-04,2289.5
1622,2006-04-05,2294.85
1623,2006-04-06,2324.7
1624,2006-04-07,2359.2
1625,2006-04-10,2345.0
1626,2006-04-11,2333.9
1627,2006-04-12,2340.2
1628,2006-04-13,2340.2
1629,2006-04-14,2340.2
1630,2006-04-17,2353.4
1631,2006-04-18,2344.25
1632,2006-04-19,2338.3
1633,2006-04-20,2338.35
1634,2006-04-21,2338.6
1635,2006-04-24,2333.0
1636,2006-04-25,2353.0
1637,2006-04-26,2375.82
1638,2006-04-27,2382.0
1639,2006-04-28,2378.65
1640,2006-05-01,2378.65
1641,2006-05-02,2377.95
1642,2006-05-03,2383.5
1643,2006-05-04,2379.0
1644,2006-05-05,2367.5
1645,2006-05-08,2337.0
1646,2006-05-09,2341.0
1647,2006-05-10,2334.5
1648,2006-05-11,2358.35
1649,2006-05-12,2384.0
1650,2006-05-15,2429.0
1651,2006-05-16,2414.0
1652,2006-05-17,2455.5
1653,2006-05-18,2444.95
1654,2006-05-19,2461.05
1655,2006-05-22,2501.4
1656,2006-05-23,2493.5
1657,2006-05-24,2539.85
1658,2006-05-25,2500.75
1659,2006-05-26,2462.5
1660,2006-05-29,2462.5
1661,2006-05-30,2496.5
1662,2006-05-31,2490.22
1663,2006-06-01,2470.4
1664,2006-06-02,2449.3
1665,2006-06-05,2437.8
1666,2006-06-06,2472.65
1667,2006-06-07,2484.75
1668,2006-06-08,2517.9
1669,2006-06-09,2515.3
1670,2006-06-12,2543.95
1671,2006-06-13,2573.82
1672,2006-06-14,2581.55
1673,2006-06-15,2570.0
1674,2006-06-16,2558.07
1675,2006-06-19,2558.07
1676,2006-06-20,2567.75
1677,2006-06-21,2567.5
1678,2006-06-22,2579.5
1679,2006-06-23,2609.25
1680,2006-06-26,2607.88
1681,2006-06-27,2629.5
1682,2006-06-28,2642.5
1683,2006-06-29,2635.5
1684,2006-06-30,2573.8
1685,2006-07-03,2573.8
1686,2006-07-04,2573.65
1687,2006-07-05,2576.9
1688,2006-07-06,2545.85
1689,2006-07-07,2513.1
1690,2006-07-10,2484.75
1691,2006-07-11,2501.15
1692,2006-07-12,2512.75
1693,2006-07-13,2542.05
1694,2006-07-14,2542.1
1695,2006-07-17,2542.15
1696,2006-07-18,2542.0
1697,2006-07-19,2542.1
1698,2006-07-20,2541.95
1699,2006-07-21,2469.5
1700,2006-07-24,2469.5
1701,2006-07-25,2463.45
1702,2006-07-26,2460.4
1703,2006-07-27,2446.35
1704,2006-07-28,2426.0
1705,2006-07-31,2428.05
1706,2006-08-01,2431.45
1707,2006-08-02,2422.6
1708,2006-08-03,2410.25
1709,2006-08-04,2390.5
1710,2006-08-07,2390.5
1711,2006-08-08,2377.1
1712,2006-08-09,2363.25
1713,2006-08-10,2373.25
1714,2006-08-11,2375.75
1715,2006-08-14,2378.2
1716,2006-08-15,2360.5
1717,2006-08-16,2363.9
1718,2006-08-17,2368.8
1719,2006-08-18,2369.5
1720,2006-08-21,2369.5
1721,2006-08-22,2366.15
1722,2006-08-23,2379.5
1723,2006-08-24,2408.6
1724,2006-08-25,2423.9
1725,2006-08-28,2398.9
1726,2006-08-29,2400.5
1727,2006-08-30,2397.9
1728,2006-08-31,2397.0
1729,2006-09-01,2398.6
1730,2006-09-04,2398.45
1731,2006-09-05,2377.9
1732,2006-09-06,2379.7
1733,2006-09-07,2384.75
1734,2006-09-08,2386.3
1735,2006-09-11,2410.2
1736,2006-09-12,2402.55
1737,2006-09-13,2394.2
1738,2006-09-14,2393.7
1739,2006-09-15,2394.25
1740,2006-09-18,2396.4
1741,2006-09-19,2400.5
1742,2006-09-20,2399.3
1743,2006-09-21,2412.45
1744,2006-09-22,2415.9
1745,2006-09-25,2420.9
1746,2006-09-26,2406.4
1747,2006-09-27,2397.5
1748,2006-09-28,2393.5
1749,2006-09-29,2398.12
1750,2006-10-02,2392.5
1751,2006-10-03,2397.2
1752,2006-10-04,2397.75
1753,2006-10-05,2393.95
1754,2006-10-06,2395.5
1755,2006-10-09,2395.5
1756,2006-10-10,2387.9
1757,2006-10-11,2385.9
1758,2006-10-12,2359.5
1759,2006-10-13,2360.5
1760,2006-10-16,2360.5
1761,2006-10-17,2360.4
1762,2006-10-18,2347.75
1763,2006-10-19,2338.05
1764,2006-10-20,2341.0
1765,2006-10-23,2339.6
1766,2006-10-24,2340.95
1767,2006-10-25,2337.95
1768,2006-10-26,2323.3
1769,2006-10-27,2312.4
1770,2006-10-30,2317.8
1771,2006-10-31,2305.0
1772,2006-11-01,2304.0
1773,2006-11-02,2297.5
1774,2006-11-03,2301.75
1775,2006-11-06,2298.0
1776,2006-11-07,2284.0
1777,2006-11-08,2277.0
1778,2006-11-09,2275.05
1779,2006-11-10,2280.4
1780,2006-11-13,2280.0
1781,2006-11-14,2274.7
1782,2006-11-15,2274.75
1783,2006-11-16,2285.9
1784,2006-11-17,2280.0
1785,2006-11-20,2281.8
1786,2006-11-21,2284.65
1787,2006-11-22,2287.6
1788,2006-11-23,2288.1
1789,2006-11-24,2303.55
1790,2006-11-27,2327.95
1791,2006-11-28,2312.65
1792,2006-11-29,2301.85
1793,2006-11-30,2297.0
1794,2006-12-01,2297.95
1795,2006-12-04,2286.88
1796,2006-12-05,2278.2
1797,2006-12-06,2279.45
1798,2006-12-07,2282.5
1799,2006-12-08,2281.5
1800,2006-12-11,2272.0
1801,2006-12-12,2276.0
1802,2006-12-13,2272.65
1803,2006-12-14,2267.75
1804,2006-12-15,2259.35
1805,2006-12-18,2254.55
1806,2006-12-19,2243.35
1807,2006-12-20,2232.45
1808,2006-12-21,2231.0
1809,2006-12-22,2227.2
1810,2006-12-25,2227.2
1811,2006-12-26,2226.5
1812,2006-12-27,2241.0
1813,2006-12-28,2239.75
1814,2006-12-29,2238.5
1815,2007-01-01,2238.5
1816,2007-01-02,2227.43
1817,2007-01-03,2215.5
1818,2007-01-04,2217.5
1819,2007-01-05,2235.0
1820,2007-01-08,2235.0
1821,2007-01-09,2241.15
1822,2007-01-10,2240.0
1823,2007-01-11,2223.72
1824,2007-01-12,2220.7
1825,2007-01-15,2213.5
1826,2007-01-16,2221.7
1827,2007-01-17,2224.2
1828,2007-01-18,2226.95
1829,2007-01-19,2230.85
1830,2007-01-22,2251.5
1831,2007-01-23,2249.55
1832,2007-01-24,2250.0
1833,2007-01-25,2255.0
1834,2007-01-26,2254.6
1835,2007-01-29,2264.5
1836,2007-01-30,2258.55
1837,2007-01-31,2252.45
1838,2007-02-01,2241.75
1839,2007-02-02,2239.0
1840,2007-02-05,2228.8
1841,2007-02-06,2231.65
1842,2007-02-07,2234.55
1843,2007-02-08,2231.65
1844,2007-02-09,2227.65
1845,2007-02-12,2226.05
1846,2007-02-13,2221.7
1847,2007-02-14,2216.45
1848,2007-02-15,2220.95
1849,2007-02-16,2220.5
1850,2007-02-19,2220.6
1851,2007-02-20,2218.85
1852,2007-02-21,2218.0
1853,2007-02-22,2214.6
1854,2007-02-23,2216.5
1855,2007-02-26,2208.5
1856,2007-02-27,2229.5
1857,2007-02-28,2230.5
1858,2007-03-01,2244.2
1859,2007-03-02,2238.0
1860,2007-03-05,2242.78
1861,2007-03-06,2219.85
1862,2007-03-07,2221.0
1863,2007-03-08,2215.85
1864,2007-03-09,2208.6
1865,2007-03-12,2203.0
1866,2007-03-13,2209.55
1867,2007-03-14,2203.12
1868,2007-03-15,2199.6
1869,2007-03-16,2203.0
1870,2007-03-19,2203.12
1871,2007-03-20,2182.0
1872,2007-03-21,2171.95
1873,2007-03-22,2167.5
1874,2007-03-23,2173.62
1875,2007-03-26,2169.5
1876,2007-03-27,2170.5
1877,2007-03-28,2160.5
1878,2007-03-29,2148.62
1879,2007-03-30,2202.65
1880,2007-04-02,2183.72
1881,2007-04-03,2166.0
1882,2007-04-04,2170.65
1883,2007-04-05,2170.5
1884,2007-04-06,2170.5
1885,2007-04-09,2160.0
1886,2007-04-10,2158.47
1887,2007-04-11,2152.43
1888,2007-04-12,2151.88
1889,2007-04-13,2133.62
1890,2007-04-16,2138.38
1891,2007-04-17,2142.28
1892,2007-04-18,2149.0
1893,2007-04-19,2132.55
1894,2007-04-20,2121.62
1895,2007-04-23,2116.85
1896,2007-04-24,2117.35
1897,2007-04-25,2117.35
1898,2007-04-26,2111.85
1899,2007-04-27,2111.45
1900,2007-04-30,2103.1
1901,2007-05-01,2107.0
1902,2007-05-02,2084.45
1903,2007-05-03,2082.4
1904,2007-05-04,2066.3
1905,2007-05-07,2074.0
1906,2007-05-08,2062.25
1907,2007-05-09,2040.1
1908,2007-05-10,2044.5
1909,2007-05-11,2015.25
1910,2007-05-14,2001.65
1911,2007-05-15,1996.5
1912,2007-05-16,1988.5
1913,2007-05-17,1984.55
1914,2007-05-18,1979.9
1915,2007-05-21,1985.5
1916,2007-05-22,1955.4
1917,2007-05-23,1965.6
1918,2007-05-24,1960.0
1919,2007-05-25,1934.95
1920,2007-05-28,1935.35
1921,2007-05-29,1918.0
1922,2007-05-30,1916.6
1923,2007-05-31,1894.4
1924,2007-06-01,1887.2
1925,2007-06-04,1871.75
1926,2007-06-05,1878.0
1927,2007-06-06,1887.65
1928,2007-06-07,1915.1
1929,2007-06-08,1926.7
1930,2007-06-11,1912.15
